"Series";"Time";"Value"
"Burgenland";"2020-04-02";203
"Burgenland";"2020-04-03";203
"Burgenland";"2020-04-03";203
"Burgenland";"2020-04-03";203
"Burgenland";"2020-04-03";203
"Burgenland";"2020-04-03";204
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";206
"Burgenland";"2020-04-03";207
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-03";210
"Burgenland";"2020-04-04";210
"Burgenland";"2020-04-04";210
"Burgenland";"2020-04-04";210
"Burgenland";"2020-04-04";210
"Burgenland";"2020-04-04";210
"Burgenland";"2020-04-04";217
"Burgenland";"2020-04-04";217
"Burgenland";"2020-04-04";217
"Burgenland";"2020-04-04";217
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";225
"Burgenland";"2020-04-04";225
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-04";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";224
"Burgenland";"2020-04-05";225
"Burgenland";"2020-04-05";226
"Burgenland";"2020-04-05";227
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-05";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";228
"Burgenland";"2020-04-06";231
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-06";232
"Burgenland";"2020-04-07";232
"Burgenland";"2020-04-07";232
"Burgenland";"2020-04-07";232
"Burgenland";"2020-04-07";232
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";234
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-07";235
"Burgenland";"2020-04-08";235
"Burgenland";"2020-04-08";235
"Burgenland";"2020-04-08";235
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";242
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-08";244
"Burgenland";"2020-04-09";244
"Burgenland";"2020-04-09";244
"Burgenland";"2020-04-09";244
"Burgenland";"2020-04-09";243
"Burgenland";"2020-04-09";243
"Burgenland";"2020-04-09";243
"Burgenland";"2020-04-09";243
"Burgenland";"2020-04-09";243
"Burgenland";"2020-04-09";244
"Burgenland";"2020-04-09";245
"Burgenland";"2020-04-09";245
"Burgenland";"2020-04-09";245
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-09";246
"Burgenland";"2020-04-10";246
"Burgenland";"2020-04-10";246
"Burgenland";"2020-04-10";246
"Burgenland";"2020-04-10";246
"Burgenland";"2020-04-10";248
"Burgenland";"2020-04-10";248
"Burgenland";"2020-04-10";250
"Burgenland";"2020-04-10";250
"Burgenland";"2020-04-10";251
"Burgenland";"2020-04-10";253
"Burgenland";"2020-04-10";253
"Burgenland";"2020-04-10";253
"Burgenland";"2020-04-10";253
"Burgenland";"2020-04-10";254
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-10";255
"Burgenland";"2020-04-11";255
"Burgenland";"2020-04-11";255
"Burgenland";"2020-04-11";255
"Burgenland";"2020-04-11";255
"Burgenland";"2020-04-11";255
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-11";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";259
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";260
"Burgenland";"2020-04-12";261
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-12";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";266
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";268
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-13";269
"Burgenland";"2020-04-14";269
"Burgenland";"2020-04-14";269
"Burgenland";"2020-04-14";269
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";270
"Burgenland";"2020-04-14";271
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-14";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-15";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-16";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-17";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-18";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-19";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Burgenland";"2020-04-20";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-02-29";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-01";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-02";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-03";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-04";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";"null"
"Kärnten";"2020-03-05";1
"Kärnten";"2020-03-05";1
"Kärnten";"2020-03-05";1
"Kärnten";"2020-03-05";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-06";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-07";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-08";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-09";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";"null"
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-10";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";1
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-11";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
"Kärnten";"2020-03-12";3
