"country","date","cases"
"Japan",2021-10-01,1369
"Japan",2021-10-02,1330
"Japan",2021-10-03,874
"Japan",2021-10-04,502
"Japan",2021-10-05,1100
"Japan",2021-10-06,1179
"Japan",2021-10-07,912
"Japan",2021-10-08,809
"Japan",2021-10-09,790
"Japan",2021-10-10,581
"Japan",2021-10-11,285
"Japan",2021-10-12,671
"Japan",2021-10-13,739
"Japan",2021-10-14,644
"Japan",2021-10-15,522
"Japan",2021-10-16,537
"Japan",2021-10-17,381
"Japan",2021-10-18,178
"Japan",2021-10-19,423
"Japan",2021-10-20,427
"Japan",2021-10-21,310
"Japan",2021-10-22,345
"Japan",2021-10-23,306
"Japan",2021-10-24,224
"Japan",2021-10-25,145
"Japan",2021-10-26,349
"Japan",2021-10-27,322
"Japan",2021-10-28,299
"Japan",2021-10-29,321
"Japan",2021-10-30,283
"Japan",2021-10-31,228
"Japan",2021-11-01,77
"Japan",2021-11-02,239
"Japan",2021-11-03,264
"Japan",2021-11-04,120
"Japan",2021-11-05,253
"Japan",2021-11-06,235
"Japan",2021-11-07,156
"Japan",2021-11-08,89
"Japan",2021-11-09,220
"Japan",2021-11-10,207
"Japan",2021-11-11,213
"Japan",2021-11-12,197
"Japan",2021-11-13,199
"Japan",2021-11-14,135
"Japan",2021-11-15,58
"Japan",2021-11-16,144
"Japan",2021-11-17,189
"Japan",2021-11-18,165
"Japan",2021-11-19,143
"Japan",2021-11-20,122
"Japan",2021-11-21,129
"Japan",2021-11-22,22
"Japan",2021-11-23,123
"Japan",2021-11-24,55
"Japan",2021-11-25,117
"Japan",2021-11-26,115
"Japan",2021-11-27,133
"Japan",2021-11-28,66
"Japan",2021-11-29,56
"Japan",2021-11-30,134
"Japan",2021-12-01,126
"Japan",2021-12-02,113
"Japan",2021-12-03,137
"Japan",2021-12-04,123
"Japan",2021-12-05,97
"Japan",2021-12-06,35
"Japan",2021-12-07,113
"Japan",2021-12-08,140
"Japan",2021-12-09,144
"Japan",2021-12-10,118
"Japan",2021-12-11,140
"Japan",2021-12-12,114
"Japan",2021-12-13,57
"Japan",2021-12-14,161
"Japan",2021-12-15,177
"Japan",2021-12-16,142
"Japan",2021-12-17,155
"Japan",2021-12-18,190
"Japan",2021-12-19,157
"Japan",2021-12-20,72
"Japan",2021-12-21,207
"Japan",2021-12-22,237
"Japan",2021-12-23,278
"Japan",2021-12-24,260
"Japan",2021-12-25,298
"Japan",2021-12-26,215
"Japan",2021-12-27,132
"Japan",2021-12-28,347
"Japan",2021-12-29,447
"Japan",2021-12-30,435
"Japan",2021-12-31,449
"Japan",2022-01-01,466
"Japan",2022-01-02,432
"Japan",2022-01-03,788
"Japan",2022-01-04,1094
"Japan",2022-01-05,2788
"Japan",2022-01-06,4486
"Japan",2022-01-07,6553
"Japan",2022-01-08,8701
"Japan",2022-01-09,8173
"Japan",2022-01-10,5734
"Japan",2022-01-11,5705
"Japan",2022-01-12,15587
"Japan",2022-01-13,21010
"Japan",2022-01-14,24054
"Japan",2022-01-15,29684
"Japan",2022-01-16,26842
"Japan",2022-01-17,17134
"Japan",2022-01-18,40474
"Japan",2022-01-19,49182
"Japan",2022-01-20,53715
"Japan",2022-01-21,55657
"Japan",2022-01-22,64246
"Japan",2022-01-23,53759
"Japan",2022-01-24,33139
"Japan",2022-01-25,83028
"Japan",2022-01-26,81310
"Japan",2022-01-27,85852
"Japan",2022-01-28,84887
"Japan",2022-01-29,97368
"Japan",2022-01-30,78423
"Japan",2022-01-31,41777
"Japan",2022-02-01,104497
"Japan",2022-02-02,98600
"Japan",2022-02-03,98155
"Japan",2022-02-04,94683
"Japan",2022-02-05,100893
"Japan",2022-02-06,75127
"Japan",2022-02-07,41629
"Japan",2022-02-08,104304
"Japan",2022-02-09,96374
"Japan",2022-02-10,93872
"Japan",2022-02-11,88281
"Japan",2022-02-12,40105
"Japan",2022-02-13,78053
"Japan",2022-02-14,37693
"Japan",2022-02-15,99817
"Japan",2022-02-16,92861
"Japan",2022-02-17,86444
"Japan",2022-02-18,72948
"Japan",2022-02-19,77093
"Japan",2022-02-20,60088
"Japan",2022-02-21,29978
"Japan",2022-02-22,83205
"Japan",2022-02-23,83938
"Japan",2022-02-24,35045
"Japan",2022-02-25,72126
"Japan",2022-02-26,75405
"Japan",2022-02-27,54079
"Japan",2022-02-28,28550
"Japan",2022-03-01,76860
"Japan",2022-03-02,71790
"Japan",2022-03-03,60975
"Japan",2022-03-04,55580
"Japan",2022-03-05,59985
"Japan",2022-03-06,45923
"Japan",2022-03-07,22389
"Japan",2022-03-08,65236
"Japan",2022-03-09,63318
"Japan",2022-03-10,54332
"Japan",2022-03-11,48888
"Japan",2022-03-12,53466
"Japan",2022-03-13,41824
"Japan",2022-03-14,21627
"Japan",2022-03-15,60399
"Japan",2022-03-16,57519
"Japan",2022-03-17,48564
"Japan",2022-03-18,41160
"Japan",2022-03-19,42758
"Japan",2022-03-20,33560
"Japan",2022-03-21,19547
"Japan",2022-03-22,16003
"Japan",2022-03-23,53408
"Japan",2022-03-24,50829
"Japan",2022-03-25,43738
"Japan",2022-03-26,46115
"Japan",2022-03-27,37584
"Japan",2022-03-28,19993
"Japan",2022-03-29,55162
"Japan",2022-03-30,54702
"Japan",2022-03-31,49632
"Japan",2022-04-01,46078
"Japan",2022-04-02,49475
"Japan",2022-04-03,39134
"Japan",2022-04-04,19845
"Japan",2022-04-05,55926
"Japan",2022-04-06,57607
"Japan",2022-04-07,53060
"Japan",2022-04-08,49240
"Japan",2022-04-09,53011
"Japan",2022-04-10,40966
"Japan",2022-04-11,21032
"Japan",2022-04-12,60721
"Japan",2022-04-13,58499
"Japan",2022-04-14,49617
"Japan",2022-04-15,44306
"Japan",2022-04-16,43841
"Japan",2022-04-17,32408
"Japan",2022-04-18,15552
"Japan",2022-04-19,48927
"Japan",2022-04-20,49346
"Japan",2022-04-21,43369
"Japan",2022-04-22,40156
"Japan",2022-04-23,43393
"Japan",2022-04-24,33787
"Japan",2022-04-25,16633
"Japan",2022-04-26,47606
"Japan",2022-04-27,45394
"Japan",2022-04-28,38596
"Japan",2022-04-29,34729
"Japan",2022-04-30,15738
"Japan",2022-05-01,26591
"Japan",2022-05-02,14933
"Japan",2022-05-03,38857
"Japan",2022-05-04,20860
"Japan",2022-05-05,19412
"Japan",2022-05-06,18805
"Japan",2022-05-07,49509
"Japan",2022-05-08,40100
"Japan",2022-05-09,19998
"Japan",2022-05-10,49666
"Japan",2022-05-11,45275
"Japan",2022-05-12,38413
"Japan",2022-05-13,36887
"Japan",2022-05-14,39405
"Japan",2022-05-15,30440
"Japan",2022-05-16,15243
"Japan",2022-05-17,43704
"Japan",2022-05-18,42070
"Japan",2022-05-19,36618
"Japan",2022-05-20,34851
"Japan",2022-05-21,35807
"Japan",2022-05-22,26688
"Japan",2022-05-23,12748
"Japan",2022-05-24,37747
"Japan",2022-05-25,34641
"Japan",2022-05-26,28089
"Japan",2022-05-27,24900
"Japan",2022-05-28,25027
"Japan",2022-05-29,17378
"Japan",2022-05-30,8368
"Japan",2022-05-31,24833
"Japan",2022-06-01,22859
"Japan",2022-06-02,19347
"Japan",2022-06-03,17921
"Japan",2022-06-04,17931
"Japan",2022-06-05,13352
"Japan",2022-06-06,6601
"Japan",2022-06-07,20093
"Japan",2022-06-08,18246
"Japan",2022-06-09,15898
"Japan",2022-06-10,14722
"Japan",2022-06-11,15435
"Japan",2022-06-12,11865
"Japan",2022-06-13,6021
"Japan",2022-06-14,17768
"Japan",2022-06-15,16522
"Japan",2022-06-16,14847
"Japan",2022-06-17,13875
"Japan",2022-06-18,15286
"Japan",2022-06-19,11645
"Japan",2022-06-20,5733
"Japan",2022-06-21,18247
"Japan",2022-06-22,17266
"Japan",2022-06-23,16080
"Japan",2022-06-24,14899
"Japan",2022-06-25,16523
"Japan",2022-06-26,13016
"Japan",2022-06-27,7161
"Japan",2022-06-28,23014
"Japan",2022-06-29,23765
"Japan",2022-06-30,22913
"Japan",2022-07-01,23325
"Japan",2022-07-02,27628
"Japan",2022-07-03,22050
"Japan",2022-07-04,13428
"Japan",2022-07-05,45004
"Japan",2022-07-06,47741
"Japan",2022-07-07,48574
"Japan",2022-07-08,49509
"Japan",2022-07-09,59254
"Japan",2022-07-10,51370
"Japan",2022-07-11,27734
"Japan",2022-07-12,98824
"Japan",2022-07-13,103712
"Japan",2022-07-14,100578
"Japan",2022-07-15,101181
"Japan",2022-07-16,119821
"Japan",2022-07-17,102599
"Japan",2022-07-18,58612
"Japan",2022-07-19,55249
"Japan",2022-07-20,214776
"Japan",2022-07-21,202872
"Japan",2022-07-22,191330
"Japan",2022-07-23,213588
"Japan",2022-07-24,161114
"Japan",2022-07-25,79577
"Japan",2022-07-26,250027
"Japan",2022-07-27,219064
"Japan",2022-07-28,224034
"Japan",2022-07-29,201908
"Japan",2022-07-30,224555
"Japan",2022-07-31,171683
"Japan",2022-08-01,80707
"Japan",2022-08-02,268367
"Japan",2022-08-03,248159
"Japan",2022-08-04,228026
"Japan",2022-08-05,207804
"Japan",2022-08-06,229739
"Japan",2022-08-07,175072
"Japan",2022-08-08,82670
"Japan",2022-08-09,268033
"Japan",2022-08-10,242955
"Japan",2022-08-11,224698
"Japan",2022-08-12,97111
"Japan",2022-08-13,214833
"Japan",2022-08-14,147483
"Japan",2022-08-15,99691
"Japan",2022-08-16,194325
"Japan",2022-08-17,259650
"Japan",2022-08-18,256850
"Japan",2022-08-19,237435
"Japan",2022-08-20,249328
"Japan",2022-08-21,179692
"Japan",2022-08-22,83309
"Japan",2022-08-23,266473
"Japan",2022-08-24,223330
"Japan",2022-08-25,189616
"Japan",2022-08-26,163745
"Japan",2022-08-27,170934
"Japan",2022-08-28,123654
"Japan",2022-08-29,60208
"Japan",2022-08-30,192040
"Japan",2022-08-31,155365
"Japan",2022-09-01,129296
"Japan",2022-09-02,128691
"Japan",2022-09-03,123072
"Japan",2022-09-04,107781
"Japan",2022-09-05,68019
"Japan",2022-09-06,112175
"Japan",2022-09-07,129771
"Japan",2022-09-08,112391
"Japan",2022-09-09,99474
"Japan",2022-09-10,92721
"Japan",2022-09-11,81470
"Japan",2022-09-12,52897
"Japan",2022-09-13,87548
"Japan",2022-09-14,100249
"Japan",2022-09-15,85851
"South Korea",2020-01-01,0
"South Korea",2020-01-02,0
"South Korea",2020-01-03,0
"South Korea",2020-01-04,0
"South Korea",2020-01-05,0
"South Korea",2020-01-06,0
"South Korea",2020-01-07,0
"South Korea",2020-01-08,0
"South Korea",2020-01-09,0
"South Korea",2020-01-10,0
"South Korea",2020-01-11,0
"South Korea",2020-01-12,0
"South Korea",2020-01-13,0
"South Korea",2020-01-14,0
"South Korea",2020-01-15,0
"South Korea",2020-01-16,0
"South Korea",2020-01-17,1
"South Korea",2020-01-18,0
"South Korea",2020-01-19,0
"South Korea",2020-01-20,0
"South Korea",2020-01-21,0
"South Korea",2020-01-22,1
"South Korea",2020-01-23,0
"South Korea",2020-01-24,1
"South Korea",2020-01-25,1
"South Korea",2020-01-26,0
"South Korea",2020-01-27,0
"South Korea",2020-01-28,3
"South Korea",2020-01-29,4
"South Korea",2020-01-30,1
"South Korea",2020-01-31,3
"South Korea",2020-02-01,0
"South Korea",2020-02-02,1
"South Korea",2020-02-03,5
"South Korea",2020-02-04,3
"South Korea",2020-02-05,0
"South Korea",2020-02-06,0
"South Korea",2020-02-07,3
"South Korea",2020-02-08,1
"South Korea",2020-02-09,0
"South Korea",2020-02-10,0
"South Korea",2020-02-11,0
"South Korea",2020-02-12,0
"South Korea",2020-02-13,0
"South Korea",2020-02-14,2
"South Korea",2020-02-15,0
"South Korea",2020-02-16,2
"South Korea",2020-02-17,34
"South Korea",2020-02-18,16
"South Korea",2020-02-19,74
"South Korea",2020-02-20,190
"South Korea",2020-02-21,210
"South Korea",2020-02-22,207
"South Korea",2020-02-23,130
"South Korea",2020-02-24,253
"South Korea",2020-02-25,449
"South Korea",2020-02-26,427
"South Korea",2020-02-27,909
"South Korea",2020-02-28,595
"South Korea",2020-02-29,686
"South Korea",2020-03-01,600
"South Korea",2020-03-02,516
"South Korea",2020-03-03,438
"South Korea",2020-03-04,518
"South Korea",2020-03-05,483
"South Korea",2020-03-06,367
"South Korea",2020-03-07,248
"South Korea",2020-03-08,131
"South Korea",2020-03-09,242
"South Korea",2020-03-10,114
"South Korea",2020-03-11,110
"South Korea",2020-03-12,107
"South Korea",2020-03-13,76
"South Korea",2020-03-14,74
"South Korea",2020-03-15,84
"South Korea",2020-03-16,93
"South Korea",2020-03-17,152
"South Korea",2020-03-18,87
"South Korea",2020-03-19,147
"South Korea",2020-03-20,98
"South Korea",2020-03-21,64
"South Korea",2020-03-22,76
"South Korea",2020-03-23,100
"South Korea",2020-03-24,104
"South Korea",2020-03-25,91
"South Korea",2020-03-26,146
"South Korea",2020-03-27,105
"South Korea",2020-03-28,78
"South Korea",2020-03-29,125
"South Korea",2020-03-30,101
"South Korea",2020-03-31,89
"South Korea",2020-04-01,86
"South Korea",2020-04-02,94
"South Korea",2020-04-03,81
"South Korea",2020-04-04,47
"South Korea",2020-04-05,47
"South Korea",2020-04-06,53
"South Korea",2020-04-07,39
"South Korea",2020-04-08,27
"South Korea",2020-04-09,30
"South Korea",2020-04-10,32
"South Korea",2020-04-11,25
"South Korea",2020-04-12,27
"South Korea",2020-04-13,27
"South Korea",2020-04-14,22
"South Korea",2020-04-15,22
"South Korea",2020-04-16,18
"South Korea",2020-04-17,8
"South Korea",2020-04-18,13
"South Korea",2020-04-19,9
"South Korea",2020-04-20,11
"South Korea",2020-04-21,8
"South Korea",2020-04-22,6
"South Korea",2020-04-23,10
"South Korea",2020-04-24,10
"South Korea",2020-04-25,10
"South Korea",2020-04-26,14
"South Korea",2020-04-27,9
"South Korea",2020-04-28,4
"South Korea",2020-04-29,9
"South Korea",2020-04-30,6
"South Korea",2020-05-01,13
"South Korea",2020-05-02,8
"South Korea",2020-05-03,3
"South Korea",2020-05-04,2
"South Korea",2020-05-05,4
"South Korea",2020-05-06,12
"South Korea",2020-05-07,18
"South Korea",2020-05-08,34
"South Korea",2020-05-09,35
"South Korea",2020-05-10,27
"South Korea",2020-05-11,26
"South Korea",2020-05-12,29
"South Korea",2020-05-13,27
"South Korea",2020-05-14,19
"South Korea",2020-05-15,13
"South Korea",2020-05-16,15
"South Korea",2020-05-17,13
"South Korea",2020-05-18,32
"South Korea",2020-05-19,12
"South Korea",2020-05-20,20
"South Korea",2020-05-21,23
"South Korea",2020-05-22,25
"South Korea",2020-05-23,16
"South Korea",2020-05-24,19
"South Korea",2020-05-25,40
"South Korea",2020-05-26,79
"South Korea",2020-05-27,58
"South Korea",2020-05-28,39
"South Korea",2020-05-29,27
"South Korea",2020-05-30,35
"South Korea",2020-05-31,38
"South Korea",2020-06-01,49
"South Korea",2020-06-02,39
"South Korea",2020-06-03,39
"South Korea",2020-06-04,51
"South Korea",2020-06-05,57
"South Korea",2020-06-06,37
"South Korea",2020-06-07,38
"South Korea",2020-06-08,50
"South Korea",2020-06-09,45
"South Korea",2020-06-10,56
"South Korea",2020-06-11,48
"South Korea",2020-06-12,34
"South Korea",2020-06-13,37
"South Korea",2020-06-14,34
"South Korea",2020-06-15,43
"South Korea",2020-06-16,59
"South Korea",2020-06-17,49
"South Korea",2020-06-18,67
"South Korea",2020-06-19,48
"South Korea",2020-06-20,17
"South Korea",2020-06-21,46
"South Korea",2020-06-22,51
"South Korea",2020-06-23,28
"South Korea",2020-06-24,39
"South Korea",2020-06-25,51
"South Korea",2020-06-26,62
"South Korea",2020-06-27,42
"South Korea",2020-06-28,42
"South Korea",2020-06-29,51
"South Korea",2020-06-30,54
"South Korea",2020-07-01,61
"South Korea",2020-07-02,63
"South Korea",2020-07-03,61
"South Korea",2020-07-04,48
"South Korea",2020-07-05,44
"South Korea",2020-07-06,62
"South Korea",2020-07-07,50
"South Korea",2020-07-08,45
"South Korea",2020-07-09,35
"South Korea",2020-07-10,44
"South Korea",2020-07-11,62
"South Korea",2020-07-12,33
"South Korea",2020-07-13,39
"South Korea",2020-07-14,61
"South Korea",2020-07-15,60
"South Korea",2020-07-16,39
"South Korea",2020-07-17,34
"South Korea",2020-07-18,26
"South Korea",2020-07-19,45
"South Korea",2020-07-20,63
"South Korea",2020-07-21,59
"South Korea",2020-07-22,41
"South Korea",2020-07-23,113
"South Korea",2020-07-24,58
"South Korea",2020-07-25,25
"South Korea",2020-07-26,28
"South Korea",2020-07-27,48
"South Korea",2020-07-28,18
"South Korea",2020-07-29,36
"South Korea",2020-07-30,31
"South Korea",2020-07-31,30
"South Korea",2020-08-01,23
"South Korea",2020-08-02,34
"South Korea",2020-08-03,33
"South Korea",2020-08-04,43
"South Korea",2020-08-05,20
"South Korea",2020-08-06,43
"South Korea",2020-08-07,36
"South Korea",2020-08-08,28
"South Korea",2020-08-09,34
"South Korea",2020-08-10,54
"South Korea",2020-08-11,56
"South Korea",2020-08-12,103
"South Korea",2020-08-13,166
"South Korea",2020-08-14,279
"South Korea",2020-08-15,197
"South Korea",2020-08-16,246
"South Korea",2020-08-17,297
"South Korea",2020-08-18,288
"South Korea",2020-08-19,324
"South Korea",2020-08-20,332
"South Korea",2020-08-21,397
"South Korea",2020-08-22,266
"South Korea",2020-08-23,280
"South Korea",2020-08-24,320
"South Korea",2020-08-25,441
"South Korea",2020-08-26,371
"South Korea",2020-08-27,323
"South Korea",2020-08-28,299
"South Korea",2020-08-29,248
"South Korea",2020-08-30,235
"South Korea",2020-08-31,267
"South Korea",2020-09-01,195
"South Korea",2020-09-02,198
"South Korea",2020-09-03,168
"South Korea",2020-09-04,167
"South Korea",2020-09-05,119
"South Korea",2020-09-06,136
"South Korea",2020-09-07,156
"South Korea",2020-09-08,155
"South Korea",2020-09-09,176
"South Korea",2020-09-10,136
"South Korea",2020-09-11,121
"South Korea",2020-09-12,109
"South Korea",2020-09-13,106
"South Korea",2020-09-14,113
"South Korea",2020-09-15,153
"South Korea",2020-09-16,126
"South Korea",2020-09-17,110
"South Korea",2020-09-18,82
"South Korea",2020-09-19,70
"South Korea",2020-09-20,61
"South Korea",2020-09-21,110
"South Korea",2020-09-22,125
"South Korea",2020-09-23,114
"South Korea",2020-09-24,61
"South Korea",2020-09-25,95
"South Korea",2020-09-26,50
"South Korea",2020-09-27,38
"South Korea",2020-09-28,113
"South Korea",2020-09-29,77
"South Korea",2020-09-30,63
"South Korea",2020-10-01,75
"South Korea",2020-10-02,64
"South Korea",2020-10-03,73
"South Korea",2020-10-04,75
"South Korea",2020-10-05,114
"South Korea",2020-10-06,69
"South Korea",2020-10-07,54
"South Korea",2020-10-08,72
"South Korea",2020-10-09,58
"South Korea",2020-10-10,97
"South Korea",2020-10-11,102
"South Korea",2020-10-12,73
"South Korea",2020-10-13,110
"South Korea",2020-10-14,47
"South Korea",2020-10-15,73
"South Korea",2020-10-16,91
"South Korea",2020-10-17,76
"South Korea",2020-10-18,58
"South Korea",2020-10-19,89
"South Korea",2020-10-20,121
"South Korea",2020-10-21,155
"South Korea",2020-10-22,77
"South Korea",2020-10-23,61
"South Korea",2020-10-24,119
"South Korea",2020-10-25,88
"South Korea",2020-10-26,103
"South Korea",2020-10-27,125
"South Korea",2020-10-28,113
"South Korea",2020-10-29,127
"South Korea",2020-10-30,124
"South Korea",2020-10-31,97
"South Korea",2020-11-01,75
"South Korea",2020-11-02,117
"South Korea",2020-11-03,125
"South Korea",2020-11-04,145
"South Korea",2020-11-05,89
"South Korea",2020-11-06,143
"South Korea",2020-11-07,126
"South Korea",2020-11-08,100
"South Korea",2020-11-09,145
"South Korea",2020-11-10,143
"South Korea",2020-11-11,191
"South Korea",2020-11-12,205
"South Korea",2020-11-13,208
"South Korea",2020-11-14,222
"South Korea",2020-11-15,230
"South Korea",2020-11-16,285
"South Korea",2020-11-17,325
"South Korea",2020-11-18,348
"South Korea",2020-11-19,386
"South Korea",2020-11-20,330
"South Korea",2020-11-21,271
"South Korea",2020-11-22,349
"South Korea",2020-11-23,382
"South Korea",2020-11-24,581
"South Korea",2020-11-25,555
"South Korea",2020-11-26,503
"South Korea",2020-11-27,450
"South Korea",2020-11-28,438
"South Korea",2020-11-29,451
"South Korea",2020-11-30,511
"South Korea",2020-12-01,540
"South Korea",2020-12-02,628
"South Korea",2020-12-03,577
"South Korea",2020-12-04,631
"South Korea",2020-12-05,615
"South Korea",2020-12-06,587
"South Korea",2020-12-07,670
"South Korea",2020-12-08,680
"South Korea",2020-12-09,689
"South Korea",2020-12-10,950
"South Korea",2020-12-11,1030
"South Korea",2020-12-12,718
"South Korea",2020-12-13,880
"South Korea",2020-12-14,1078
"South Korea",2020-12-15,1014
"South Korea",2020-12-16,1064
"South Korea",2020-12-17,1045
"South Korea",2020-12-18,1097
"South Korea",2020-12-19,924
"South Korea",2020-12-20,866
"South Korea",2020-12-21,1090
"South Korea",2020-12-22,985
"South Korea",2020-12-23,1235
"South Korea",2020-12-24,1131
"South Korea",2020-12-25,970
"South Korea",2020-12-26,806
"South Korea",2020-12-27,1044
"South Korea",2020-12-28,1050
"South Korea",2020-12-29,967
"South Korea",2020-12-30,1028
"South Korea",2020-12-31,824
"South Korea",2021-01-01,657
"South Korea",2021-01-02,1020
"South Korea",2021-01-03,714
"South Korea",2021-01-04,838
"South Korea",2021-01-05,869
"South Korea",2021-01-06,674
"South Korea",2021-01-07,641
"South Korea",2021-01-08,657
"South Korea",2021-01-09,451
"South Korea",2021-01-10,537
"South Korea",2021-01-11,561
"South Korea",2021-01-12,524
"South Korea",2021-01-13,512
"South Korea",2021-01-14,580
"South Korea",2021-01-15,520
"South Korea",2021-01-16,389
"South Korea",2021-01-17,386
"South Korea",2021-01-18,404
"South Korea",2021-01-19,401
"South Korea",2021-01-20,345
"South Korea",2021-01-21,431
"South Korea",2021-01-22,392
"South Korea",2021-01-23,437
"South Korea",2021-01-24,349
"South Korea",2021-01-25,559
"South Korea",2021-01-26,497
"South Korea",2021-01-27,469
"South Korea",2021-01-28,456
"South Korea",2021-01-29,354
"South Korea",2021-01-30,305
"South Korea",2021-01-31,336
"South Korea",2021-02-01,467
"South Korea",2021-02-02,451
"South Korea",2021-02-03,370
"South Korea",2021-02-04,390
"South Korea",2021-02-05,371
"South Korea",2021-02-06,288
"South Korea",2021-02-07,303
"South Korea",2021-02-08,444
"South Korea",2021-02-09,504
"South Korea",2021-02-10,403
"South Korea",2021-02-11,362
"South Korea",2021-02-12,326
"South Korea",2021-02-13,343
"South Korea",2021-02-14,457
"South Korea",2021-02-15,621
"South Korea",2021-02-16,621
"South Korea",2021-02-17,561
"South Korea",2021-02-18,448
"South Korea",2021-02-19,416
"South Korea",2021-02-20,332
"South Korea",2021-02-21,357
"South Korea",2021-02-22,439
"South Korea",2021-02-23,395
"South Korea",2021-02-24,387
"South Korea",2021-02-25,415
"South Korea",2021-02-26,355
"South Korea",2021-02-27,355
"South Korea",2021-02-28,344
"South Korea",2021-03-01,444
"South Korea",2021-03-02,424
"South Korea",2021-03-03,398
"South Korea",2021-03-04,418
"South Korea",2021-03-05,416
"South Korea",2021-03-06,346
"South Korea",2021-03-07,446
"South Korea",2021-03-08,470
"South Korea",2021-03-09,465
"South Korea",2021-03-10,488
"South Korea",2021-03-11,490
"South Korea",2021-03-12,459
"South Korea",2021-03-13,379
"South Korea",2021-03-14,363
"South Korea",2021-03-15,469
"South Korea",2021-03-16,445
"South Korea",2021-03-17,463
"South Korea",2021-03-18,447
"South Korea",2021-03-19,456
"South Korea",2021-03-20,415
"South Korea",2021-03-21,346
"South Korea",2021-03-22,428
"South Korea",2021-03-23,430
"South Korea",2021-03-24,489
"South Korea",2021-03-25,505
"South Korea",2021-03-26,482
"South Korea",2021-03-27,382
"South Korea",2021-03-28,447
"South Korea",2021-03-29,506
"South Korea",2021-03-30,551
"South Korea",2021-03-31,557
"South Korea",2021-04-01,543
"South Korea",2021-04-02,543
"South Korea",2021-04-03,473
"South Korea",2021-04-04,478
"South Korea",2021-04-05,668
"South Korea",2021-04-06,700
"South Korea",2021-04-07,670
"South Korea",2021-04-08,677
"South Korea",2021-04-09,614
"South Korea",2021-04-10,587
"South Korea",2021-04-11,542
"South Korea",2021-04-12,731
"South Korea",2021-04-13,698
"South Korea",2021-04-14,673
"South Korea",2021-04-15,658
"South Korea",2021-04-16,671
"South Korea",2021-04-17,532
"South Korea",2021-04-18,549
"South Korea",2021-04-19,731
"South Korea",2021-04-20,735
"South Korea",2021-04-21,797
"South Korea",2021-04-22,777
"South Korea",2021-04-23,644
"South Korea",2021-04-24,499
"South Korea",2021-04-25,512
"South Korea",2021-04-26,769
"South Korea",2021-04-27,679
"South Korea",2021-04-28,661
"South Korea",2021-04-29,627
"South Korea",2021-04-30,606
"South Korea",2021-05-01,488
"South Korea",2021-05-02,541
"South Korea",2021-05-03,676
"South Korea",2021-05-04,574
"South Korea",2021-05-05,525
"South Korea",2021-05-06,701
"South Korea",2021-05-07,564
"South Korea",2021-05-08,463
"South Korea",2021-05-09,510
"South Korea",2021-05-10,634
"South Korea",2021-05-11,715
"South Korea",2021-05-12,747
"South Korea",2021-05-13,681
"South Korea",2021-05-14,610
"South Korea",2021-05-15,619
"South Korea",2021-05-16,528
"South Korea",2021-05-17,654
"South Korea",2021-05-18,646
"South Korea",2021-05-19,561
"South Korea",2021-05-20,666
"South Korea",2021-05-21,585
"South Korea",2021-05-22,538
"South Korea",2021-05-23,516
"South Korea",2021-05-24,705
"South Korea",2021-05-25,629
"South Korea",2021-05-26,587
"South Korea",2021-05-27,533
"South Korea",2021-05-28,480
"South Korea",2021-05-29,430
"South Korea",2021-05-30,459
"South Korea",2021-05-31,677
"South Korea",2021-06-01,681
"South Korea",2021-06-02,695
"South Korea",2021-06-03,744
"South Korea",2021-06-04,556
"South Korea",2021-06-05,485
"South Korea",2021-06-06,454
"South Korea",2021-06-07,602
"South Korea",2021-06-08,610
"South Korea",2021-06-09,556
"South Korea",2021-06-10,565
"South Korea",2021-06-11,452
"South Korea",2021-06-12,399
"South Korea",2021-06-13,373
"South Korea",2021-06-14,545
"South Korea",2021-06-15,540
"South Korea",2021-06-16,507
"South Korea",2021-06-17,482
"South Korea",2021-06-18,429
"South Korea",2021-06-19,357
"South Korea",2021-06-20,394
"South Korea",2021-06-21,645
"South Korea",2021-06-22,610
"South Korea",2021-06-23,634
"South Korea",2021-06-24,668
"South Korea",2021-06-25,614
"South Korea",2021-06-26,501
"South Korea",2021-06-27,595
"South Korea",2021-06-28,794
"South Korea",2021-06-29,761
"South Korea",2021-06-30,826
"South Korea",2021-07-01,794
"South Korea",2021-07-02,742
"South Korea",2021-07-03,711
"South Korea",2021-07-04,746
"South Korea",2021-07-05,1212
"South Korea",2021-07-06,1275
"South Korea",2021-07-07,1316
"South Korea",2021-07-08,1378
"South Korea",2021-07-09,1324
"South Korea",2021-07-10,1100
"South Korea",2021-07-11,1150
"South Korea",2021-07-12,1615
"South Korea",2021-07-13,1599
"South Korea",2021-07-14,1536
"South Korea",2021-07-15,1454
"South Korea",2021-07-16,1451
"South Korea",2021-07-17,1252
"South Korea",2021-07-18,1278
"South Korea",2021-07-19,1780
"South Korea",2021-07-20,1842
"South Korea",2021-07-21,1630
"South Korea",2021-07-22,1629
"South Korea",2021-07-23,1486
"South Korea",2021-07-24,1318
"South Korea",2021-07-25,1365
"South Korea",2021-07-26,1894
"South Korea",2021-07-27,1671
"South Korea",2021-07-28,1710
"South Korea",2021-07-29,1539
"South Korea",2021-07-30,1438
"South Korea",2021-07-31,1218
"South Korea",2021-08-01,1200
"South Korea",2021-08-02,1725
"South Korea",2021-08-03,1775
"South Korea",2021-08-04,1704
"South Korea",2021-08-05,1823
"South Korea",2021-08-06,1728
"South Korea",2021-08-07,1491
