"state","country","date","cases"
"","Morocco","2020-02-29",0
"","Morocco","2020-03-01",0
"","Morocco","2020-03-02",1
"","Morocco","2020-03-03",1
"","Morocco","2020-03-04",1
"","Morocco","2020-03-05",2
"","Morocco","2020-03-06",2
"","Morocco","2020-03-07",2
"","Morocco","2020-03-08",2
"","Morocco","2020-03-09",2
"","Morocco","2020-03-10",3
"","Morocco","2020-03-11",5
"","Morocco","2020-03-12",6
"","Morocco","2020-03-13",7
"","Morocco","2020-03-14",17
"","Morocco","2020-03-15",28
"","Morocco","2020-03-16",29
"","Morocco","2020-03-17",38
"","Morocco","2020-03-18",49
"","Morocco","2020-03-19",63
"","Morocco","2020-03-20",77
"","Morocco","2020-03-21",96
"","Morocco","2020-03-22",115
"","Morocco","2020-03-23",143
"","Morocco","2020-03-24",170
"","Morocco","2020-03-25",225
"","Morocco","2020-03-26",275
"","Morocco","2020-03-27",345
"","Morocco","2020-03-28",402
"","Morocco","2020-03-29",479
"","Morocco","2020-03-30",556
"","Morocco","2020-03-31",617
"","Morocco","2020-04-01",654
"","Morocco","2020-04-02",708
"","Morocco","2020-04-03",791
"","Morocco","2020-04-04",919
"","Morocco","2020-04-05",1021
"","Morocco","2020-04-06",1120
"","Morocco","2020-04-07",1184
"","Morocco","2020-04-08",1275
"","Morocco","2020-04-09",1374
"","Morocco","2020-04-10",1448
"","Morocco","2020-04-11",1545
"","Morocco","2020-04-12",1661
"","Morocco","2020-04-13",1763
"","Morocco","2020-04-14",1888
"","Morocco","2020-04-15",2024
"","Morocco","2020-04-16",2283
"","Morocco","2020-04-17",2564
"","Morocco","2020-04-18",2685
"","Morocco","2020-04-19",2855
"","Morocco","2020-04-20",3046
"","Morocco","2020-04-21",3209
"","Morocco","2020-04-22",3446
"","Morocco","2020-04-23",3568
"","Mozambique","2020-01-22",0
"","Mozambique","2020-01-23",0
"","Mozambique","2020-01-24",0
"","Mozambique","2020-01-25",0
"","Mozambique","2020-01-26",0
"","Mozambique","2020-01-27",0
"","Mozambique","2020-01-28",0
"","Mozambique","2020-01-29",0
"","Mozambique","2020-01-30",0
"","Mozambique","2020-01-31",0
"","Mozambique","2020-02-01",0
"","Mozambique","2020-02-02",0
"","Mozambique","2020-02-03",0
"","Mozambique","2020-02-04",0
"","Mozambique","2020-02-05",0
"","Mozambique","2020-02-06",0
"","Mozambique","2020-02-07",0
"","Mozambique","2020-02-08",0
"","Mozambique","2020-02-09",0
"","Mozambique","2020-02-10",0
"","Mozambique","2020-02-11",0
"","Mozambique","2020-02-12",0
"","Mozambique","2020-02-13",0
"","Mozambique","2020-02-14",0
"","Mozambique","2020-02-15",0
"","Mozambique","2020-02-16",0
"","Mozambique","2020-02-17",0
"","Mozambique","2020-02-18",0
"","Mozambique","2020-02-19",0
"","Mozambique","2020-02-20",0
"","Mozambique","2020-02-21",0
"","Mozambique","2020-02-22",0
"","Mozambique","2020-02-23",0
"","Mozambique","2020-02-24",0
"","Mozambique","2020-02-25",0
"","Mozambique","2020-02-26",0
"","Mozambique","2020-02-27",0
"","Mozambique","2020-02-28",0
"","Mozambique","2020-02-29",0
"","Mozambique","2020-03-01",0
"","Mozambique","2020-03-02",0
"","Mozambique","2020-03-03",0
"","Mozambique","2020-03-04",0
"","Mozambique","2020-03-05",0
"","Mozambique","2020-03-06",0
"","Mozambique","2020-03-07",0
"","Mozambique","2020-03-08",0
"","Mozambique","2020-03-09",0
"","Mozambique","2020-03-10",0
"","Mozambique","2020-03-11",0
"","Mozambique","2020-03-12",0
"","Mozambique","2020-03-13",0
"","Mozambique","2020-03-14",0
"","Mozambique","2020-03-15",0
"","Mozambique","2020-03-16",0
"","Mozambique","2020-03-17",0
"","Mozambique","2020-03-18",0
"","Mozambique","2020-03-19",0
"","Mozambique","2020-03-20",0
"","Mozambique","2020-03-21",0
"","Mozambique","2020-03-22",1
"","Mozambique","2020-03-23",1
"","Mozambique","2020-03-24",3
"","Mozambique","2020-03-25",5
"","Mozambique","2020-03-26",7
"","Mozambique","2020-03-27",7
"","Mozambique","2020-03-28",8
"","Mozambique","2020-03-29",8
"","Mozambique","2020-03-30",8
"","Mozambique","2020-03-31",8
"","Mozambique","2020-04-01",10
"","Mozambique","2020-04-02",10
"","Mozambique","2020-04-03",10
"","Mozambique","2020-04-04",10
"","Mozambique","2020-04-05",10
"","Mozambique","2020-04-06",10
"","Mozambique","2020-04-07",10
"","Mozambique","2020-04-08",17
"","Mozambique","2020-04-09",17
"","Mozambique","2020-04-10",20
"","Mozambique","2020-04-11",20
"","Mozambique","2020-04-12",21
"","Mozambique","2020-04-13",21
"","Mozambique","2020-04-14",28
"","Mozambique","2020-04-15",29
"","Mozambique","2020-04-16",31
"","Mozambique","2020-04-17",34
"","Mozambique","2020-04-18",35
"","Mozambique","2020-04-19",39
"","Mozambique","2020-04-20",39
"","Mozambique","2020-04-21",39
"","Mozambique","2020-04-22",41
"","Mozambique","2020-04-23",46
"","MS Zaandam","2020-01-22",0
"","MS Zaandam","2020-01-23",0
"","MS Zaandam","2020-01-24",0
"","MS Zaandam","2020-01-25",0
"","MS Zaandam","2020-01-26",0
"","MS Zaandam","2020-01-27",0
"","MS Zaandam","2020-01-28",0
"","MS Zaandam","2020-01-29",0
"","MS Zaandam","2020-01-30",0
"","MS Zaandam","2020-01-31",0
"","MS Zaandam","2020-02-01",0
"","MS Zaandam","2020-02-02",0
"","MS Zaandam","2020-02-03",0
"","MS Zaandam","2020-02-04",0
"","MS Zaandam","2020-02-05",0
"","MS Zaandam","2020-02-06",0
"","MS Zaandam","2020-02-07",0
"","MS Zaandam","2020-02-08",0
"","MS Zaandam","2020-02-09",0
"","MS Zaandam","2020-02-10",0
"","MS Zaandam","2020-02-11",0
"","MS Zaandam","2020-02-12",0
"","MS Zaandam","2020-02-13",0
"","MS Zaandam","2020-02-14",0
"","MS Zaandam","2020-02-15",0
"","MS Zaandam","2020-02-16",0
"","MS Zaandam","2020-02-17",0
"","MS Zaandam","2020-02-18",0
"","MS Zaandam","2020-02-19",0
"","MS Zaandam","2020-02-20",0
"","MS Zaandam","2020-02-21",0
"","MS Zaandam","2020-02-22",0
"","MS Zaandam","2020-02-23",0
"","MS Zaandam","2020-02-24",0
"","MS Zaandam","2020-02-25",0
"","MS Zaandam","2020-02-26",0
"","MS Zaandam","2020-02-27",0
"","MS Zaandam","2020-02-28",0
"","MS Zaandam","2020-02-29",0
"","MS Zaandam","2020-03-01",0
"","MS Zaandam","2020-03-02",0
"","MS Zaandam","2020-03-03",0
"","MS Zaandam","2020-03-04",0
"","MS Zaandam","2020-03-05",0
"","MS Zaandam","2020-03-06",0
"","MS Zaandam","2020-03-07",0
"","MS Zaandam","2020-03-08",0
"","MS Zaandam","2020-03-09",0
"","MS Zaandam","2020-03-10",0
"","MS Zaandam","2020-03-11",0
"","MS Zaandam","2020-03-12",0
"","MS Zaandam","2020-03-13",0
"","MS Zaandam","2020-03-14",0
"","MS Zaandam","2020-03-15",0
"","MS Zaandam","2020-03-16",0
"","MS Zaandam","2020-03-17",0
"","MS Zaandam","2020-03-18",0
"","MS Zaandam","2020-03-19",0
"","MS Zaandam","2020-03-20",0
"","MS Zaandam","2020-03-21",0
"","MS Zaandam","2020-03-22",0
"","MS Zaandam","2020-03-23",0
"","MS Zaandam","2020-03-24",0
"","MS Zaandam","2020-03-25",0
"","MS Zaandam","2020-03-26",0
"","MS Zaandam","2020-03-27",0
"","MS Zaandam","2020-03-28",2
"","MS Zaandam","2020-03-29",2
"","MS Zaandam","2020-03-30",2
"","MS Zaandam","2020-03-31",2
"","MS Zaandam","2020-04-01",9
"","MS Zaandam","2020-04-02",9
"","MS Zaandam","2020-04-03",9
"","MS Zaandam","2020-04-04",9
"","MS Zaandam","2020-04-05",9
"","MS Zaandam","2020-04-06",9
"","MS Zaandam","2020-04-07",9
"","MS Zaandam","2020-04-08",9
"","MS Zaandam","2020-04-09",9
"","MS Zaandam","2020-04-10",9
"","MS Zaandam","2020-04-11",9
"","MS Zaandam","2020-04-12",9
"","MS Zaandam","2020-04-13",9
"","MS Zaandam","2020-04-14",9
"","MS Zaandam","2020-04-15",9
"","MS Zaandam","2020-04-16",9
"","MS Zaandam","2020-04-17",9
"","MS Zaandam","2020-04-18",9
"","MS Zaandam","2020-04-19",9
"","MS Zaandam","2020-04-20",9
"","MS Zaandam","2020-04-21",9
"","MS Zaandam","2020-04-22",9
"","MS Zaandam","2020-04-23",9
"","Namibia","2020-01-22",0
"","Namibia","2020-01-23",0
"","Namibia","2020-01-24",0
"","Namibia","2020-01-25",0
"","Namibia","2020-01-26",0
"","Namibia","2020-01-27",0
"","Namibia","2020-01-28",0
"","Namibia","2020-01-29",0
"","Namibia","2020-01-30",0
"","Namibia","2020-01-31",0
"","Namibia","2020-02-01",0
"","Namibia","2020-02-02",0
"","Namibia","2020-02-03",0
"","Namibia","2020-02-04",0
"","Namibia","2020-02-05",0
"","Namibia","2020-02-06",0
"","Namibia","2020-02-07",0
"","Namibia","2020-02-08",0
"","Namibia","2020-02-09",0
"","Namibia","2020-02-10",0
"","Namibia","2020-02-11",0
"","Namibia","2020-02-12",0
"","Namibia","2020-02-13",0
"","Namibia","2020-02-14",0
"","Namibia","2020-02-15",0
"","Namibia","2020-02-16",0
"","Namibia","2020-02-17",0
"","Namibia","2020-02-18",0
"","Namibia","2020-02-19",0
"","Namibia","2020-02-20",0
"","Namibia","2020-02-21",0
"","Namibia","2020-02-22",0
"","Namibia","2020-02-23",0
"","Namibia","2020-02-24",0
"","Namibia","2020-02-25",0
"","Namibia","2020-02-26",0
"","Namibia","2020-02-27",0
"","Namibia","2020-02-28",0
"","Namibia","2020-02-29",0
"","Namibia","2020-03-01",0
"","Namibia","2020-03-02",0
"","Namibia","2020-03-03",0
"","Namibia","2020-03-04",0
"","Namibia","2020-03-05",0
"","Namibia","2020-03-06",0
"","Namibia","2020-03-07",0
"","Namibia","2020-03-08",0
"","Namibia","2020-03-09",0
"","Namibia","2020-03-10",0
"","Namibia","2020-03-11",0
"","Namibia","2020-03-12",0
"","Namibia","2020-03-13",0
"","Namibia","2020-03-14",2
"","Namibia","2020-03-15",2
"","Namibia","2020-03-16",2
"","Namibia","2020-03-17",2
"","Namibia","2020-03-18",2
"","Namibia","2020-03-19",3
"","Namibia","2020-03-20",3
"","Namibia","2020-03-21",3
"","Namibia","2020-03-22",3
"","Namibia","2020-03-23",4
"","Namibia","2020-03-24",7
"","Namibia","2020-03-25",7
"","Namibia","2020-03-26",8
"","Namibia","2020-03-27",8
"","Namibia","2020-03-28",8
"","Namibia","2020-03-29",11
"","Namibia","2020-03-30",11
"","Namibia","2020-03-31",11
"","Namibia","2020-04-01",14
"","Namibia","2020-04-02",14
"","Namibia","2020-04-03",14
"","Namibia","2020-04-04",14
"","Namibia","2020-04-05",16
"","Namibia","2020-04-06",16
"","Namibia","2020-04-07",16
"","Namibia","2020-04-08",16
"","Namibia","2020-04-09",16
"","Namibia","2020-04-10",16
"","Namibia","2020-04-11",16
"","Namibia","2020-04-12",16
"","Namibia","2020-04-13",16
"","Namibia","2020-04-14",16
"","Namibia","2020-04-15",16
"","Namibia","2020-04-16",16
"","Namibia","2020-04-17",16
"","Namibia","2020-04-18",16
"","Namibia","2020-04-19",16
"","Namibia","2020-04-20",16
"","Namibia","2020-04-21",16
"","Namibia","2020-04-22",16
"","Namibia","2020-04-23",16
"","Nepal","2020-01-22",0
"","Nepal","2020-01-23",0
"","Nepal","2020-01-24",0
"","Nepal","2020-01-25",1
"","Nepal","2020-01-26",1
"","Nepal","2020-01-27",1
"","Nepal","2020-01-28",1
"","Nepal","2020-01-29",1
"","Nepal","2020-01-30",1
"","Nepal","2020-01-31",1
"","Nepal","2020-02-01",1
"","Nepal","2020-02-02",1
"","Nepal","2020-02-03",1
"","Nepal","2020-02-04",1
"","Nepal","2020-02-05",1
"","Nepal","2020-02-06",1
"","Nepal","2020-02-07",1
"","Nepal","2020-02-08",1
"","Nepal","2020-02-09",1
"","Nepal","2020-02-10",1
"","Nepal","2020-02-11",1
"","Nepal","2020-02-12",1
"","Nepal","2020-02-13",1
"","Nepal","2020-02-14",1
"","Nepal","2020-02-15",1
"","Nepal","2020-02-16",1
"","Nepal","2020-02-17",1
"","Nepal","2020-02-18",1
"","Nepal","2020-02-19",1
"","Nepal","2020-02-20",1
"","Nepal","2020-02-21",1
"","Nepal","2020-02-22",1
"","Nepal","2020-02-23",1
"","Nepal","2020-02-24",1
"","Nepal","2020-02-25",1
"","Nepal","2020-02-26",1
"","Nepal","2020-02-27",1
"","Nepal","2020-02-28",1
"","Nepal","2020-02-29",1
"","Nepal","2020-03-01",1
"","Nepal","2020-03-02",1
"","Nepal","2020-03-03",1
"","Nepal","2020-03-04",1
"","Nepal","2020-03-05",1
"","Nepal","2020-03-06",1
"","Nepal","2020-03-07",1
"","Nepal","2020-03-08",1
"","Nepal","2020-03-09",1
"","Nepal","2020-03-10",1
"","Nepal","2020-03-11",1
"","Nepal","2020-03-12",1
"","Nepal","2020-03-13",1
"","Nepal","2020-03-14",1
"","Nepal","2020-03-15",1
"","Nepal","2020-03-16",1
"","Nepal","2020-03-17",1
"","Nepal","2020-03-18",1
"","Nepal","2020-03-19",1
"","Nepal","2020-03-20",1
"","Nepal","2020-03-21",1
"","Nepal","2020-03-22",1
"","Nepal","2020-03-23",2
"","Nepal","2020-03-24",2
"","Nepal","2020-03-25",3
"","Nepal","2020-03-26",3
"","Nepal","2020-03-27",4
"","Nepal","2020-03-28",5
"","Nepal","2020-03-29",5
"","Nepal","2020-03-30",5
"","Nepal","2020-03-31",5
"","Nepal","2020-04-01",5
"","Nepal","2020-04-02",6
"","Nepal","2020-04-03",6
"","Nepal","2020-04-04",9
"","Nepal","2020-04-05",9
"","Nepal","2020-04-06",9
"","Nepal","2020-04-07",9
"","Nepal","2020-04-08",9
"","Nepal","2020-04-09",9
"","Nepal","2020-04-10",9
"","Nepal","2020-04-11",9
"","Nepal","2020-04-12",12
"","Nepal","2020-04-13",14
"","Nepal","2020-04-14",16
"","Nepal","2020-04-15",16
"","Nepal","2020-04-16",16
"","Nepal","2020-04-17",30
"","Nepal","2020-04-18",31
"","Nepal","2020-04-19",31
"","Nepal","2020-04-20",31
"","Nepal","2020-04-21",43
"","Nepal","2020-04-22",45
"","Nepal","2020-04-23",48
"","Netherlands","2020-01-22",0
"","Netherlands","2020-01-23",0
"","Netherlands","2020-01-24",0
"","Netherlands","2020-01-25",0
"","Netherlands","2020-01-26",0
"","Netherlands","2020-01-27",0
"","Netherlands","2020-01-28",0
"","Netherlands","2020-01-29",0
"","Netherlands","2020-01-30",0
"","Netherlands","2020-01-31",0
"","Netherlands","2020-02-01",0
"","Netherlands","2020-02-02",0
"","Netherlands","2020-02-03",0
"","Netherlands","2020-02-04",0
"","Netherlands","2020-02-05",0
"","Netherlands","2020-02-06",0
"","Netherlands","2020-02-07",0
"","Netherlands","2020-02-08",0
"","Netherlands","2020-02-09",0
"","Netherlands","2020-02-10",0
"","Netherlands","2020-02-11",0
"","Netherlands","2020-02-12",0
"","Netherlands","2020-02-13",0
"","Netherlands","2020-02-14",0
"","Netherlands","2020-02-15",0
"","Netherlands","2020-02-16",0
"","Netherlands","2020-02-17",0
"","Netherlands","2020-02-18",0
"","Netherlands","2020-02-19",0
"","Netherlands","2020-02-20",0
"","Netherlands","2020-02-21",0
"","Netherlands","2020-02-22",0
"","Netherlands","2020-02-23",0
"","Netherlands","2020-02-24",0
"","Netherlands","2020-02-25",0
"","Netherlands","2020-02-26",0
"","Netherlands","2020-02-27",1
"","Netherlands","2020-02-28",1
"","Netherlands","2020-02-29",6
"","Netherlands","2020-03-01",10
"","Netherlands","2020-03-02",18
"","Netherlands","2020-03-03",24
"","Netherlands","2020-03-04",38
"","Netherlands","2020-03-05",82
"","Netherlands","2020-03-06",128
"","Netherlands","2020-03-07",188
"","Netherlands","2020-03-08",265
"","Netherlands","2020-03-09",321
"","Netherlands","2020-03-10",382
"","Netherlands","2020-03-11",503
"","Netherlands","2020-03-12",503
"","Netherlands","2020-03-13",804
"","Netherlands","2020-03-14",959
"","Netherlands","2020-03-15",1135
"","Netherlands","2020-03-16",1413
"","Netherlands","2020-03-17",1705
"","Netherlands","2020-03-18",2051
"","Netherlands","2020-03-19",2460
"","Netherlands","2020-03-20",2994
"","Netherlands","2020-03-21",3631
"","Netherlands","2020-03-22",4204
"","Netherlands","2020-03-23",4749
"","Netherlands","2020-03-24",5560
"","Netherlands","2020-03-25",6412
"","Netherlands","2020-03-26",7431
"","Netherlands","2020-03-27",8603
"","Netherlands","2020-03-28",9762
"","Netherlands","2020-03-29",10866
"","Netherlands","2020-03-30",11750
"","Netherlands","2020-03-31",12595
"","Netherlands","2020-04-01",13614
"","Netherlands","2020-04-02",14697
"","Netherlands","2020-04-03",15723
"","Netherlands","2020-04-04",16627
"","Netherlands","2020-04-05",17851
"","Netherlands","2020-04-06",18803
"","Netherlands","2020-04-07",19580
"","Netherlands","2020-04-08",20549
"","Netherlands","2020-04-09",21762
"","Netherlands","2020-04-10",23097
"","Netherlands","2020-04-11",24413
"","Netherlands","2020-04-12",25587
"","Netherlands","2020-04-13",26551
"","Netherlands","2020-04-14",27419
"","Netherlands","2020-04-15",28153
"","Netherlands","2020-04-16",29214
"","Netherlands","2020-04-17",30449
"","Netherlands","2020-04-18",31589
"","Netherlands","2020-04-19",32655
"","Netherlands","2020-04-20",33405
"","Netherlands","2020-04-21",34134
"","Netherlands","2020-04-22",34842
"","Netherlands","2020-04-23",35729
"","New Zealand","2020-01-22",0
"","New Zealand","2020-01-23",0
"","New Zealand","2020-01-24",0
"","New Zealand","2020-01-25",0
"","New Zealand","2020-01-26",0
"","New Zealand","2020-01-27",0
"","New Zealand","2020-01-28",0
"","New Zealand","2020-01-29",0
"","New Zealand","2020-01-30",0
"","New Zealand","2020-01-31",0
"","New Zealand","2020-02-01",0
"","New Zealand","2020-02-02",0
"","New Zealand","2020-02-03",0
"","New Zealand","2020-02-04",0
"","New Zealand","2020-02-05",0
"","New Zealand","2020-02-06",0
"","New Zealand","2020-02-07",0
"","New Zealand","2020-02-08",0
"","New Zealand","2020-02-09",0
"","New Zealand","2020-02-10",0
"","New Zealand","2020-02-11",0
"","New Zealand","2020-02-12",0
"","New Zealand","2020-02-13",0
"","New Zealand","2020-02-14",0
"","New Zealand","2020-02-15",0
"","New Zealand","2020-02-16",0
"","New Zealand","2020-02-17",0
"","New Zealand","2020-02-18",0
"","New Zealand","2020-02-19",0
"","New Zealand","2020-02-20",0
"","New Zealand","2020-02-21",0
"","New Zealand","2020-02-22",0
"","New Zealand","2020-02-23",0
"","New Zealand","2020-02-24",0
"","New Zealand","2020-02-25",0
"","New Zealand","2020-02-26",0
"","New Zealand","2020-02-27",0
"","New Zealand","2020-02-28",1
"","New Zealand","2020-02-29",1
"","New Zealand","2020-03-01",1
"","New Zealand","2020-03-02",1
"","New Zealand","2020-03-03",1
"","New Zealand","2020-03-04",3
"","New Zealand","2020-03-05",3
"","New Zealand","2020-03-06",4
"","New Zealand","2020-03-07",5
"","New Zealand","2020-03-08",5
"","New Zealand","2020-03-09",5
"","New Zealand","2020-03-10",5
"","New Zealand","2020-03-11",5
"","New Zealand","2020-03-12",5
"","New Zealand","2020-03-13",5
"","New Zealand","2020-03-14",6
"","New Zealand","2020-03-15",8
"","New Zealand","2020-03-16",8
"","New Zealand","2020-03-17",12
"","New Zealand","2020-03-18",20
"","New Zealand","2020-03-19",28
"","New Zealand","2020-03-20",39
"","New Zealand","2020-03-21",52
"","New Zealand","2020-03-22",102
"","New Zealand","2020-03-23",102
"","New Zealand","2020-03-24",155
"","New Zealand","2020-03-25",205
"","New Zealand","2020-03-26",283
"","New Zealand","2020-03-27",368
"","New Zealand","2020-03-28",451
"","New Zealand","2020-03-29",514
"","New Zealand","2020-03-30",589
"","New Zealand","2020-03-31",647
"","New Zealand","2020-04-01",708
"","New Zealand","2020-04-02",797
"","New Zealand","2020-04-03",868
"","New Zealand","2020-04-04",950
"","New Zealand","2020-04-05",1039
"","New Zealand","2020-04-06",1106
"","New Zealand","2020-04-07",1160
"","New Zealand","2020-04-08",1210
"","New Zealand","2020-04-09",1239
"","New Zealand","2020-04-10",1283
"","New Zealand","2020-04-11",1312
"","New Zealand","2020-04-12",1330
"","New Zealand","2020-04-13",1349
"","New Zealand","2020-04-14",1366
"","New Zealand","2020-04-15",1386
"","New Zealand","2020-04-16",1401
"","New Zealand","2020-04-17",1409
"","New Zealand","2020-04-18",1422
"","New Zealand","2020-04-19",1431
"","New Zealand","2020-04-20",1440
"","New Zealand","2020-04-21",1445
"","New Zealand","2020-04-22",1451
"","New Zealand","2020-04-23",1456
"","Nicaragua","2020-01-22",0
"","Nicaragua","2020-01-23",0
"","Nicaragua","2020-01-24",0
"","Nicaragua","2020-01-25",0
"","Nicaragua","2020-01-26",0
"","Nicaragua","2020-01-27",0
"","Nicaragua","2020-01-28",0
"","Nicaragua","2020-01-29",0
"","Nicaragua","2020-01-30",0
"","Nicaragua","2020-01-31",0
"","Nicaragua","2020-02-01",0
"","Nicaragua","2020-02-02",0
"","Nicaragua","2020-02-03",0
"","Nicaragua","2020-02-04",0
"","Nicaragua","2020-02-05",0
"","Nicaragua","2020-02-06",0
"","Nicaragua","2020-02-07",0
"","Nicaragua","2020-02-08",0
"","Nicaragua","2020-02-09",0
"","Nicaragua","2020-02-10",0
"","Nicaragua","2020-02-11",0
"","Nicaragua","2020-02-12",0
"","Nicaragua","2020-02-13",0
"","Nicaragua","2020-02-14",0
"","Nicaragua","2020-02-15",0
"","Nicaragua","2020-02-16",0
"","Nicaragua","2020-02-17",0
"","Nicaragua","2020-02-18",0
"","Nicaragua","2020-02-19",0
"","Nicaragua","2020-02-20",0
"","Nicaragua","2020-02-21",0
"","Nicaragua","2020-02-22",0
"","Nicaragua","2020-02-23",0
"","Nicaragua","2020-02-24",0
"","Nicaragua","2020-02-25",0
"","Nicaragua","2020-02-26",0
"","Nicaragua","2020-02-27",0
"","Nicaragua","2020-02-28",0
"","Nicaragua","2020-02-29",0
"","Nicaragua","2020-03-01",0
"","Nicaragua","2020-03-02",0
"","Nicaragua","2020-03-03",0
"","Nicaragua","2020-03-04",0
"","Nicaragua","2020-03-05",0
"","Nicaragua","2020-03-06",0
"","Nicaragua","2020-03-07",0
"","Nicaragua","2020-03-08",0
"","Nicaragua","2020-03-09",0
"","Nicaragua","2020-03-10",0
"","Nicaragua","2020-03-11",0
"","Nicaragua","2020-03-12",0
"","Nicaragua","2020-03-13",0
"","Nicaragua","2020-03-14",0
"","Nicaragua","2020-03-15",0
"","Nicaragua","2020-03-16",0
"","Nicaragua","2020-03-17",0
"","Nicaragua","2020-03-18",0
"","Nicaragua","2020-03-19",1
"","Nicaragua","2020-03-20",1
"","Nicaragua","2020-03-21",2
"","Nicaragua","2020-03-22",2
"","Nicaragua","2020-03-23",2
"","Nicaragua","2020-03-24",2
"","Nicaragua","2020-03-25",2
"","Nicaragua","2020-03-26",2
"","Nicaragua","2020-03-27",2
"","Nicaragua","2020-03-28",4
"","Nicaragua","2020-03-29",4
"","Nicaragua","2020-03-30",4
"","Nicaragua","2020-03-31",5
"","Nicaragua","2020-04-01",5
"","Nicaragua","2020-04-02",5
"","Nicaragua","2020-04-03",5
"","Nicaragua","2020-04-04",5
"","Nicaragua","2020-04-05",6
"","Nicaragua","2020-04-06",6
"","Nicaragua","2020-04-07",6
"","Nicaragua","2020-04-08",6
"","Nicaragua","2020-04-09",7
"","Nicaragua","2020-04-10",7
"","Nicaragua","2020-04-11",8
"","Nicaragua","2020-04-12",9
"","Nicaragua","2020-04-13",9
"","Nicaragua","2020-04-14",9
"","Nicaragua","2020-04-15",9
"","Nicaragua","2020-04-16",9
"","Nicaragua","2020-04-17",9
"","Nicaragua","2020-04-18",9
"","Nicaragua","2020-04-19",10
"","Nicaragua","2020-04-20",10
"","Nicaragua","2020-04-21",10
"","Nicaragua","2020-04-22",10
"","Nicaragua","2020-04-23",11
"","Niger","2020-01-22",0
"","Niger","2020-01-23",0
"","Niger","2020-01-24",0
"","Niger","2020-01-25",0
"","Niger","2020-01-26",0
"","Niger","2020-01-27",0
"","Niger","2020-01-28",0
"","Niger","2020-01-29",0
"","Niger","2020-01-30",0
"","Niger","2020-01-31",0
"","Niger","2020-02-01",0
"","Niger","2020-02-02",0
"","Niger","2020-02-03",0
"","Niger","2020-02-04",0
"","Niger","2020-02-05",0
"","Niger","2020-02-06",0
"","Niger","2020-02-07",0
"","Niger","2020-02-08",0
"","Niger","2020-02-09",0
"","Niger","2020-02-10",0
"","Niger","2020-02-11",0
"","Niger","2020-02-12",0
"","Niger","2020-02-13",0
"","Niger","2020-02-14",0
"","Niger","2020-02-15",0
"","Niger","2020-02-16",0
"","Niger","2020-02-17",0
"","Niger","2020-02-18",0
"","Niger","2020-02-19",0
"","Niger","2020-02-20",0
"","Niger","2020-02-21",0
"","Niger","2020-02-22",0
"","Niger","2020-02-23",0
"","Niger","2020-02-24",0
"","Niger","2020-02-25",0
"","Niger","2020-02-26",0
"","Niger","2020-02-27",0
"","Niger","2020-02-28",0
"","Niger","2020-02-29",0
"","Niger","2020-03-01",0
"","Niger","2020-03-02",0
"","Niger","2020-03-03",0
"","Niger","2020-03-04",0
"","Niger","2020-03-05",0
"","Niger","2020-03-06",0
"","Niger","2020-03-07",0
"","Niger","2020-03-08",0
"","Niger","2020-03-09",0
"","Niger","2020-03-10",0
"","Niger","2020-03-11",0
"","Niger","2020-03-12",0
"","Niger","2020-03-13",0
"","Niger","2020-03-14",0
"","Niger","2020-03-15",0
"","Niger","2020-03-16",0
"","Niger","2020-03-17",0
"","Niger","2020-03-18",0
"","Niger","2020-03-19",0
"","Niger","2020-03-20",1
"","Niger","2020-03-21",1
"","Niger","2020-03-22",2
"","Niger","2020-03-23",3
"","Niger","2020-03-24",3
"","Niger","2020-03-25",7
"","Niger","2020-03-26",10
"","Niger","2020-03-27",10
"","Niger","2020-03-28",10
"","Niger","2020-03-29",18
"","Niger","2020-03-30",27
"","Niger","2020-03-31",27
"","Niger","2020-04-01",74
"","Niger","2020-04-02",98
"","Niger","2020-04-03",120
"","Niger","2020-04-04",144
"","Niger","2020-04-05",184
"","Niger","2020-04-06",253
"","Niger","2020-04-07",278
"","Niger","2020-04-08",342
"","Niger","2020-04-09",410
"","Niger","2020-04-10",438
"","Niger","2020-04-11",491
"","Niger","2020-04-12",529
"","Niger","2020-04-13",529
"","Niger","2020-04-14",570
"","Niger","2020-04-15",584
"","Niger","2020-04-16",584
"","Niger","2020-04-17",627
"","Niger","2020-04-18",639
"","Niger","2020-04-19",648
"","Niger","2020-04-20",648
"","Niger","2020-04-21",657
"","Niger","2020-04-22",662
"","Niger","2020-04-23",671
"","Nigeria","2020-01-22",0
"","Nigeria","2020-01-23",0
"","Nigeria","2020-01-24",0
"","Nigeria","2020-01-25",0
"","Nigeria","2020-01-26",0
"","Nigeria","2020-01-27",0
"","Nigeria","2020-01-28",0
"","Nigeria","2020-01-29",0
"","Nigeria","2020-01-30",0
"","Nigeria","2020-01-31",0
"","Nigeria","2020-02-01",0
"","Nigeria","2020-02-02",0
"","Nigeria","2020-02-03",0
"","Nigeria","2020-02-04",0
"","Nigeria","2020-02-05",0
"","Nigeria","2020-02-06",0
"","Nigeria","2020-02-07",0
"","Nigeria","2020-02-08",0
"","Nigeria","2020-02-09",0
"","Nigeria","2020-02-10",0
"","Nigeria","2020-02-11",0
"","Nigeria","2020-02-12",0
"","Nigeria","2020-02-13",0
"","Nigeria","2020-02-14",0
"","Nigeria","2020-02-15",0
"","Nigeria","2020-02-16",0
"","Nigeria","2020-02-17",0
"","Nigeria","2020-02-18",0
