"country","date","cases"
"Sweden",2020-02-24,0
"Sweden",2020-02-25,0
"Sweden",2020-02-26,1
"Sweden",2020-02-27,1
"Sweden",2020-02-28,8
"Sweden",2020-02-29,3
"Sweden",2020-03-01,0
"Sweden",2020-03-02,5
"Sweden",2020-03-03,13
"Sweden",2020-03-04,30
"Sweden",2020-03-05,25
"Sweden",2020-03-06,59
"Sweden",2020-03-07,33
"Sweden",2020-03-08,46
"Sweden",2020-03-09,101
"Sweden",2020-03-10,98
"Sweden",2020-03-11,196
"Sweden",2020-03-12,151
"Sweden",2020-03-13,152
"Sweden",2020-03-14,71
"Sweden",2020-03-15,69
"Sweden",2020-03-16,83
"Sweden",2020-03-17,119
"Sweden",2020-03-18,145
"Sweden",2020-03-19,143
"Sweden",2020-03-20,180
"Sweden",2020-03-21,136
"Sweden",2020-03-22,118
"Sweden",2020-03-23,182
"Sweden",2020-03-24,230
"Sweden",2020-03-25,314
"Sweden",2020-03-26,286
"Sweden",2020-03-27,365
"Sweden",2020-03-28,300
"Sweden",2020-03-29,280
"Sweden",2020-03-30,416
"Sweden",2020-03-31,474
"Sweden",2020-04-01,486
"Sweden",2020-04-02,554
"Sweden",2020-04-03,602
"Sweden",2020-04-04,357
"Sweden",2020-04-05,340
"Sweden",2020-04-06,389
"Sweden",2020-04-07,739
"Sweden",2020-04-08,654
"Sweden",2020-04-09,645
"Sweden",2020-04-10,454
"Sweden",2020-04-11,395
"Sweden",2020-04-12,464
"Turkey",2020-01-02,0
"Turkey",2020-01-03,0
"Turkey",2020-01-04,0
"Turkey",2020-01-05,0
"Turkey",2020-01-06,0
"Turkey",2020-01-07,0
"Turkey",2020-01-08,0
"Turkey",2020-01-09,0
"Turkey",2020-01-10,0
"Turkey",2020-01-11,0
"Turkey",2020-01-12,0
"Turkey",2020-01-13,0
"Turkey",2020-01-14,0
"Turkey",2020-01-15,0
"Turkey",2020-01-16,0
"Turkey",2020-01-17,0
"Turkey",2020-01-18,0
"Turkey",2020-01-19,0
"Turkey",2020-01-20,0
"Turkey",2020-01-21,0
"Turkey",2020-01-22,0
"Turkey",2020-01-23,0
"Turkey",2020-01-24,0
"Turkey",2020-01-25,0
"Turkey",2020-01-26,0
"Turkey",2020-01-27,0
"Turkey",2020-01-28,0
"Turkey",2020-01-29,0
"Turkey",2020-01-30,0
"Turkey",2020-01-31,0
"Turkey",2020-02-01,0
"Turkey",2020-02-02,0
"Turkey",2020-02-03,0
"Turkey",2020-02-04,0
"Turkey",2020-02-05,0
"Turkey",2020-02-06,0
"Turkey",2020-02-07,0
"Turkey",2020-02-08,0
"Turkey",2020-02-09,0
"Turkey",2020-02-10,0
"Turkey",2020-02-11,0
"Turkey",2020-02-12,0
"Turkey",2020-02-13,0
"Turkey",2020-02-14,0
"Turkey",2020-02-15,0
"Turkey",2020-02-16,0
"Turkey",2020-02-17,0
"Turkey",2020-02-18,0
"Turkey",2020-02-19,0
"Turkey",2020-02-20,0
"Turkey",2020-02-21,0
"Turkey",2020-02-22,0
"Turkey",2020-02-23,0
"Turkey",2020-02-24,0
"Turkey",2020-02-25,0
"Turkey",2020-02-26,0
"Turkey",2020-02-27,0
"Turkey",2020-02-28,0
"Turkey",2020-02-29,0
"Turkey",2020-03-01,0
"Turkey",2020-03-02,0
"Turkey",2020-03-03,0
"Turkey",2020-03-04,0
"Turkey",2020-03-05,0
"Turkey",2020-03-06,0
"Turkey",2020-03-07,0
"Turkey",2020-03-08,0
"Turkey",2020-03-09,0
"Turkey",2020-03-10,1
"Turkey",2020-03-11,0
"Turkey",2020-03-12,0
"Turkey",2020-03-13,4
"Turkey",2020-03-14,1
"Turkey",2020-03-15,12
"Turkey",2020-03-16,29
"Turkey",2020-03-17,51
"Turkey",2020-03-18,93
"Turkey",2020-03-19,168
"Turkey",2020-03-20,311
"Turkey",2020-03-21,277
"Turkey",2020-03-22,289
"Turkey",2020-03-23,293
"Turkey",2020-03-24,343
"Turkey",2020-03-25,561
"Turkey",2020-03-26,1196
"Turkey",2020-03-27,2069
"Turkey",2020-03-28,1704
"Turkey",2020-03-29,1815
"Turkey",2020-03-30,1610
"Turkey",2020-03-31,2704
"Turkey",2020-04-01,2148
"Turkey",2020-04-02,2456
"Turkey",2020-04-03,2786
"Turkey",2020-04-04,3013
"Turkey",2020-04-05,3135
"Turkey",2020-04-06,3148
"Turkey",2020-04-07,3892
"Turkey",2020-04-08,4117
"Turkey",2020-04-09,4056
"Turkey",2020-04-10,4747
"Turkey",2020-04-11,5138
"Turkey",2020-04-12,4789
"United Kingdom",2020-01-01,0
"United Kingdom",2020-01-02,0
"United Kingdom",2020-01-03,0
"United Kingdom",2020-01-04,0
"United Kingdom",2020-01-05,0
"United Kingdom",2020-01-06,0
"United Kingdom",2020-01-07,0
"United Kingdom",2020-01-08,0
"United Kingdom",2020-01-09,0
"United Kingdom",2020-01-10,0
"United Kingdom",2020-01-11,0
"United Kingdom",2020-01-12,0
"United Kingdom",2020-01-13,0
"United Kingdom",2020-01-14,0
"United Kingdom",2020-01-15,0
"United Kingdom",2020-01-16,0
"United Kingdom",2020-01-17,0
"United Kingdom",2020-01-18,0
"United Kingdom",2020-01-19,0
"United Kingdom",2020-01-20,0
"United Kingdom",2020-01-21,0
"United Kingdom",2020-01-22,0
"United Kingdom",2020-01-23,0
"United Kingdom",2020-01-24,0
"United Kingdom",2020-01-25,0
"United Kingdom",2020-01-26,0
"United Kingdom",2020-01-27,0
"United Kingdom",2020-01-28,0
"United Kingdom",2020-01-29,0
"United Kingdom",2020-01-30,1
"United Kingdom",2020-01-31,0
"United Kingdom",2020-02-01,0
"United Kingdom",2020-02-02,1
"United Kingdom",2020-02-03,18
"United Kingdom",2020-02-04,0
"United Kingdom",2020-02-05,1
"United Kingdom",2020-02-06,0
"United Kingdom",2020-02-07,0
"United Kingdom",2020-02-08,3
"United Kingdom",2020-02-09,1
"United Kingdom",2020-02-10,1
"United Kingdom",2020-02-11,4
"United Kingdom",2020-02-12,1
"United Kingdom",2020-02-13,1
"United Kingdom",2020-02-14,0
"United Kingdom",2020-02-15,0
"United Kingdom",2020-02-16,0
"United Kingdom",2020-02-17,1
"United Kingdom",2020-02-18,0
"United Kingdom",2020-02-19,0
"United Kingdom",2020-02-20,0
"United Kingdom",2020-02-21,2
"United Kingdom",2020-02-22,0
"United Kingdom",2020-02-23,6
"United Kingdom",2020-02-24,2
"United Kingdom",2020-02-25,3
"United Kingdom",2020-02-26,2
"United Kingdom",2020-02-27,8
"United Kingdom",2020-02-28,12
"United Kingdom",2020-02-29,4
"United Kingdom",2020-03-01,20
"United Kingdom",2020-03-02,41
"United Kingdom",2020-03-03,57
"United Kingdom",2020-03-04,56
"United Kingdom",2020-03-05,49
"United Kingdom",2020-03-06,83
"United Kingdom",2020-03-07,68
"United Kingdom",2020-03-08,55
"United Kingdom",2020-03-09,148
"United Kingdom",2020-03-10,265
"United Kingdom",2020-03-11,403
"United Kingdom",2020-03-12,484
"United Kingdom",2020-03-13,478
"United Kingdom",2020-03-14,352
"United Kingdom",2020-03-15,441
"United Kingdom",2020-03-16,602
"United Kingdom",2020-03-17,783
"United Kingdom",2020-03-18,980
"United Kingdom",2020-03-19,1040
"United Kingdom",2020-03-20,1253
"United Kingdom",2020-03-21,1183
"United Kingdom",2020-03-22,1361
"United Kingdom",2020-03-23,2289
"United Kingdom",2020-03-24,2353
"United Kingdom",2020-03-25,2666
"United Kingdom",2020-03-26,3039
"United Kingdom",2020-03-27,3154
"United Kingdom",2020-03-28,2774
"United Kingdom",2020-03-29,2818
"United Kingdom",2020-03-30,4195
"United Kingdom",2020-03-31,4463
"United Kingdom",2020-04-01,4891
"United Kingdom",2020-04-02,4824
"United Kingdom",2020-04-03,4853
"United Kingdom",2020-04-04,3976
"United Kingdom",2020-04-05,3556
"United Kingdom",2020-04-06,5273
"United Kingdom",2020-04-07,5477
"United Kingdom",2020-04-08,5146
"United Kingdom",2020-04-09,4875
"United Kingdom",2020-04-10,4327
"United Kingdom",2020-04-11,3585
"United Kingdom",2020-04-12,3507
"United States",2020-01-01,0
"United States",2020-01-02,0
"United States",2020-01-03,0
"United States",2020-01-04,0
"United States",2020-01-05,0
"United States",2020-01-06,0
"United States",2020-01-07,0
"United States",2020-01-08,0
"United States",2020-01-09,0
"United States",2020-01-10,0
"United States",2020-01-11,0
"United States",2020-01-12,0
"United States",2020-01-13,0
"United States",2020-01-14,0
"United States",2020-01-15,0
"United States",2020-01-16,0
"United States",2020-01-17,0
"United States",2020-01-18,1
"United States",2020-01-19,0
"United States",2020-01-20,0
"United States",2020-01-21,0
"United States",2020-01-22,4
"United States",2020-01-23,2
"United States",2020-01-24,1
"United States",2020-01-25,0
"United States",2020-01-26,1
"United States",2020-01-27,0
"United States",2020-01-28,0
"United States",2020-01-29,0
"United States",2020-01-30,0
"United States",2020-01-31,1
"United States",2020-02-01,1
"United States",2020-02-02,3
"United States",2020-02-03,4
"United States",2020-02-04,2
"United States",2020-02-05,0
"United States",2020-02-06,0
"United States",2020-02-07,1
"United States",2020-02-08,0
"United States",2020-02-09,0
"United States",2020-02-10,0
"United States",2020-02-11,0
"United States",2020-02-12,2
"United States",2020-02-13,1
"United States",2020-02-14,1
"United States",2020-02-15,0
"United States",2020-02-16,0
"United States",2020-02-17,2
"United States",2020-02-18,5
"United States",2020-02-19,3
"United States",2020-02-20,1
"United States",2020-02-21,5
"United States",2020-02-22,8
"United States",2020-02-23,0
"United States",2020-02-24,4
"United States",2020-02-25,4
"United States",2020-02-26,8
"United States",2020-02-27,5
"United States",2020-02-28,4
"United States",2020-02-29,9
"United States",2020-03-01,18
"United States",2020-03-02,34
"United States",2020-03-03,51
"United States",2020-03-04,70
"United States",2020-03-05,77
"United States",2020-03-06,125
"United States",2020-03-07,143
"United States",2020-03-08,206
"United States",2020-03-09,384
"United States",2020-03-10,476
"United States",2020-03-11,472
"United States",2020-03-12,665
"United States",2020-03-13,799
"United States",2020-03-14,864
"United States",2020-03-15,1542
"United States",2020-03-16,1723
"United States",2020-03-17,2179
"United States",2020-03-18,2769
"United States",2020-03-19,3656
"United States",2020-03-20,4568
"United States",2020-03-21,5437
"United States",2020-03-22,6844
"United States",2020-03-23,8047
"United States",2020-03-24,8813
"United States",2020-03-25,10507
"United States",2020-03-26,14048
"United States",2020-03-27,15319
"United States",2020-03-28,15734
"United States",2020-03-29,21188
"United States",2020-03-30,11761
"United States",2020-03-31,20131
"United States",2020-04-01,22232
"United States",2020-04-02,24432
"United States",2020-04-03,26234
"United States",2020-04-04,26640
"United States",2020-04-05,21246
"United States",2020-04-06,24590
"United States",2020-04-07,25313
"United States",2020-04-08,27732
"United States",2020-04-09,28619
"United States",2020-04-10,26948
"United States",2020-04-11,26861
"United States",2020-04-12,22503
